27.83203125,4.39453125,32.71484375,136.2304688
-37.109375,-2.9296875,18.5546875,-36.1328125
-87.890625,-5.859375,14.6484375,-169.921875
-34.66796875,-1.953125,20.01953125,-20.5078125
18.5546875,-3.41796875,17.578125,137.6953125
-16.6015625,-5.859375,14.16015625,25.87890625
-83.0078125,-8.30078125,9.765625,-152.34375
-58.10546875,-8.30078125,15.13671875,-73.2421875
20.99609375,-1.953125,28.3203125,129.8828125
19.53125,-3.90625,21.97265625,92.28515625
-50.78125,-4.39453125,5.859375,-119.140625
-47.8515625,5.37109375,9.765625,-119.6289063
38.57421875,9.765625,23.4375,90.33203125
62.98828125,4.39453125,20.99609375,137.2070313
-16.11328125,-8.30078125,2.44140625,-66.40625
-62.98828125,-8.30078125,-3.41796875,-147.9492188
-2.44140625,-3.41796875,4.8828125,34.1796875
42.48046875,-11.71875,6.8359375,149.9023438
-26.3671875,-21.97265625,-3.90625,-3.41796875
-89.84375,-14.16015625,-10.7421875,-148.9257813
-45.8984375,-0.48828125,0.48828125,-32.2265625
18.06640625,-1.46484375,7.32421875,142.0898438
-13.671875,-6.8359375,-5.859375,49.31640625
-82.03125,-9.765625,-14.16015625,-154.7851563
-64.94140625,-5.859375,-6.34765625,-103.0273438
12.20703125,-7.8125,0.48828125,104.4921875
17.578125,-12.6953125,-3.90625,96.6796875
-61.5234375,-10.25390625,-9.765625,-114.2578125
-79.58984375,-10.7421875,-11.71875,-141.1132813
-4.39453125,-13.18359375,0.48828125,73.2421875
34.66796875,-18.06640625,10.25390625,160.15625
-31.25,-15.13671875,-2.9296875,-32.71484375
-85.44921875,-1.953125,-14.16015625,-154.296875
-42.96875,8.30078125,-4.8828125,-7.8125
-0.48828125,4.39453125,-0.9765625,116.6992188
-49.31640625,0,-11.23046875,-32.71484375
-106.4453125,6.8359375,-19.04296875,-206.5429688
-63.4765625,14.6484375,-13.18359375,-95.703125
4.8828125,22.94921875,-7.8125,87.40234375
-27.34375,16.11328125,-24.4140625,3.41796875
-104.0039063,13.18359375,-48.33984375,-204.1015625
-96.19140625,25.87890625,-49.8046875,-172.8515625
-24.4140625,37.59765625,-44.921875,34.66796875
-16.6015625,39.55078125,-50.78125,38.0859375
-86.42578125,25.390625,-66.89453125,-171.3867188
-97.65625,18.5546875,-69.3359375,-207.03125
-20.01953125,26.3671875,-55.17578125,-5.859375
17.578125,28.80859375,-51.7578125,79.1015625
-49.31640625,24.90234375,-63.96484375,-102.5390625
-97.65625,23.4375,-69.3359375,-218.75
-45.41015625,27.34375,-58.59375,-63.4765625
13.18359375,26.3671875,-54.6875,93.26171875
-25.390625,16.11328125,-66.40625,-27.83203125
-89.84375,10.25390625,-73.73046875,-199.7070313
-64.94140625,13.671875,-68.359375,-113.28125
8.30078125,13.671875,-59.08203125,83.0078125
-5.859375,8.30078125,-63.96484375,35.64453125
-84.47265625,-1.46484375,-68.84765625,-170.4101563
-83.49609375,1.46484375,-60.546875,-159.6679688
0.9765625,9.765625,-51.26953125,49.8046875
22.4609375,10.25390625,-52.734375,91.796875
-53.7109375,6.8359375,-62.98828125,-110.3515625
-85.44921875,4.8828125,-62.5,-183.1054688
-22.94921875,4.39453125,-52.734375,-3.41796875
21.97265625,-0.9765625,-51.7578125,107.9101563
-33.203125,-5.859375,-62.5,-50.29296875
-83.0078125,-6.8359375,-64.453125,-187.0117188
-36.62109375,-6.8359375,-53.7109375,-54.6875
24.4140625,-5.859375,-49.8046875,116.2109375
-7.32421875,-4.8828125,-59.5703125,22.94921875
-80.078125,-7.32421875,-68.359375,-171.875
-58.10546875,-3.41796875,-54.6875,-110.3515625
22.4609375,9.765625,-40.0390625,99.12109375
19.53125,10.7421875,-44.921875,77.1484375
-54.19921875,2.9296875,-49.8046875,-132.8125
-62.5,4.8828125,-45.8984375,-137.2070313
14.6484375,8.30078125,-29.296875,75.1953125
41.015625,5.859375,-24.4140625,133.3007813
-35.64453125,2.44140625,-35.15625,-69.3359375
-74.21875,-0.48828125,-30.2734375,-166.5039063
-14.16015625,3.90625,-17.578125,10.7421875
30.76171875,10.7421875,-14.6484375,140.625
-19.04296875,7.32421875,-26.3671875,-12.20703125
-75.68359375,5.859375,-37.59765625,-165.5273438
-39.0625,8.7890625,-27.34375,-44.43359375
23.92578125,5.37109375,-17.578125,132.8125
-0.9765625,1.46484375,-26.3671875,52.734375
-76.171875,-4.39453125,-36.1328125,-147.9492188
-65.91796875,-3.90625,-30.76171875,-104.9804688
9.27734375,0.9765625,-21.484375,101.0742188
9.765625,0,-18.5546875,93.75
-66.40625,-1.46484375,-25.390625,-109.8632813
-83.984375,2.9296875,-29.296875,-137.6953125
-15.625,6.8359375,-18.5546875,49.31640625
19.53125,5.37109375,-12.20703125,131.8359375
-48.33984375,-0.48828125,-22.94921875,-49.31640625
-95.21484375,-0.48828125,-26.3671875,-155.7617188
-43.45703125,3.90625,-15.13671875,-1.46484375
10.25390625,-0.9765625,-10.25390625,129.8828125
-31.73828125,-6.8359375,-18.5546875,-4.8828125
-98.6328125,-7.32421875,-25.87890625,-174.8046875
-60.546875,-5.859375,-16.11328125,-56.640625
18.5546875,-10.25390625,-5.859375,135.7421875
21.484375,-11.23046875,-12.20703125,97.16796875
-49.31640625,-3.41796875,-19.04296875,-103.0273438
-71.2890625,3.41796875,-22.4609375,-115.234375
10.7421875,9.27734375,-19.04296875,93.75
34.1796875,7.32421875,-29.296875,130.859375
-42.96875,0,-50.78125,-77.63671875
-62.5,6.34765625,-55.6640625,-135.2539063
14.6484375,13.18359375,-52.24609375,56.640625
67.3828125,10.25390625,-55.6640625,164.5507813
4.8828125,2.9296875,-69.82421875,-5.37109375
-50.78125,-2.9296875,-77.63671875,-143.5546875
3.90625,3.90625,-65.91796875,-0.48828125
61.5234375,7.32421875,-57.12890625,164.5507813
19.04296875,1.953125,-63.4765625,42.96875
-46.38671875,0.48828125,-68.359375,-147.9492188
-20.01953125,4.8828125,-55.17578125,-68.359375
45.41015625,9.765625,-39.0625,128.90625
34.1796875,6.34765625,-41.9921875,93.75
-37.59765625,-1.46484375,-47.36328125,-108.3984375
-47.36328125,0,-48.828125,-104.4921875
25.390625,7.8125,-43.9453125,105.9570313
46.38671875,4.39453125,-47.36328125,145.9960938
-24.4140625,-4.8828125,-56.15234375,-54.6875
-54.6875,-3.90625,-54.6875,-125.4882813
6.8359375,2.9296875,-40.0390625,45.8984375
50.29296875,-1.46484375,-35.64453125,154.7851563
-7.32421875,-11.71875,-52.24609375,-1.46484375
-61.5234375,-9.27734375,-59.08203125,-143.5546875
-15.625,-4.8828125,-48.33984375,-18.06640625
54.6875,0.48828125,-33.203125,153.3203125
25.87890625,2.44140625,-33.203125,54.19921875
-42.96875,2.44140625,-39.55078125,-136.71875
-24.90234375,4.39453125,-33.203125,-69.82421875
43.45703125,5.859375,-27.83203125,136.71875
32.71484375,-0.48828125,-35.64453125,119.6289063
-46.875,-0.9765625,-38.57421875,-89.84375
-61.03515625,3.90625,-30.76171875,-114.7460938
14.16015625,6.34765625,-23.92578125,88.37890625
44.921875,3.41796875,-27.34375,160.15625
-28.80859375,-1.953125,-37.59765625,-34.1796875
-74.21875,-3.90625,-39.55078125,-141.1132813
-13.18359375,-3.90625,-30.76171875,22.94921875
35.64453125,-3.41796875,-27.34375,156.25
-22.4609375,-6.34765625,-35.15625,4.39453125
-86.9140625,-6.34765625,-44.921875,-160.15625
-45.41015625,-3.90625,-37.109375,-47.8515625
26.85546875,1.953125,-24.90234375,133.7890625
-3.41796875,4.8828125,-31.25,57.6171875
-79.58984375,-3.41796875,-43.45703125,-149.9023438
-73.73046875,-7.8125,-36.62109375,-123.046875
4.8828125,-3.90625,-25.390625,90.8203125
16.6015625,-4.39453125,-30.2734375,102.5390625
-58.59375,-4.8828125,-35.15625,-107.9101563
-78.125,0,-30.76171875,-139.6484375
-9.27734375,-0.9765625,-23.4375,53.7109375
25.390625,-0.9765625,-18.5546875,131.8359375
-38.0859375,-3.90625,-30.76171875,-55.6640625
-80.078125,1.46484375,-35.64453125,-168.4570313
-22.94921875,23.92578125,-17.578125,-8.30078125
39.55078125,32.2265625,-9.27734375,136.2304688
4.39453125,30.76171875,-17.578125,4.8828125
-59.08203125,27.83203125,-30.2734375,-169.4335938
-34.66796875,31.73828125,-30.2734375,-79.58984375
38.0859375,31.73828125,-13.671875,122.5585938
33.203125,21.484375,-15.625,94.7265625
-46.875,19.04296875,-30.2734375,-114.7460938
-72.265625,23.4375,-26.3671875,-129.8828125
-4.39453125,26.3671875,-17.08984375,68.84765625
19.53125,18.5546875,-24.90234375,107.421875
-49.8046875,8.30078125,-41.015625,-88.8671875
-73.2421875,10.7421875,-26.85546875,-152.34375
-5.37109375,17.08984375,8.7890625,24.90234375
37.59765625,17.08984375,14.16015625,135.2539063
-21.97265625,11.23046875,-2.44140625,-20.5078125
-80.078125,5.859375,-5.859375,-159.1796875
-30.76171875,6.34765625,4.39453125,-20.99609375
32.71484375,8.7890625,11.71875,141.6015625
-11.71875,3.90625,7.32421875,26.3671875
-85.9375,-0.9765625,0,-167.96875
-59.5703125,0.9765625,4.8828125,-102.0507813
13.671875,1.46484375,15.13671875,104.0039063
6.8359375,-1.46484375,11.23046875,75.68359375
-61.5234375,0,0.9765625,-132.8125
-67.87109375,1.46484375,1.953125,-136.71875
5.859375,7.32421875,8.7890625,69.82421875
26.3671875,6.34765625,2.9296875,123.5351563
-52.24609375,2.9296875,-2.44140625,-85.44921875
-87.40234375,4.39453125,0.48828125,-174.8046875
-21.97265625,5.37109375,-1.46484375,7.8125
24.4140625,3.90625,-0.9765625,128.4179688
-33.69140625,-5.859375,-10.7421875,-38.0859375
-92.28515625,-5.859375,-14.6484375,-189.9414063
-51.26953125,0.48828125,-6.8359375,-64.453125
19.04296875,2.44140625,-5.37109375,114.2578125
-8.30078125,0,-13.18359375,27.83203125
-80.56640625,-2.9296875,-21.484375,-168.9453125
-60.546875,-3.41796875,-17.578125,-115.7226563
9.765625,-3.90625,-13.671875,83.0078125
10.7421875,-7.32421875,-18.5546875,58.59375
-54.6875,-10.25390625,-25.390625,-131.8359375
-78.125,-9.27734375,-23.92578125,-153.3203125
-10.25390625,-10.7421875,-14.6484375,32.71484375
25.390625,-9.765625,-15.13671875,101.5625
-46.875,-12.20703125,-22.94921875,-92.28515625
-88.37890625,-12.20703125,-23.4375,-195.3125
-28.80859375,-8.30078125,-14.16015625,-29.78515625
31.25,-7.8125,-10.25390625,111.8164063
-8.7890625,-13.671875,-23.4375,-15.625
-80.56640625,-20.01953125,-28.3203125,-181.1523438
-50.29296875,-16.11328125,-18.06640625,-87.40234375
28.3203125,-17.578125,-11.23046875,106.9335938
13.671875,-18.5546875,-20.01953125,42.96875
-58.59375,-11.71875,-27.83203125,-162.109375
-46.875,-10.7421875,-21.97265625,-109.8632813
22.94921875,-11.23046875,-12.6953125,95.21484375
23.92578125,-14.16015625,-13.671875,105.46875
-57.12890625,-12.6953125,-24.90234375,-108.3984375
-83.49609375,-10.25390625,-30.76171875,-166.9921875
-12.6953125,-6.34765625,-18.06640625,31.25
25.87890625,-4.8828125,-18.5546875,130.3710938
-41.9921875,-18.06640625,-33.203125,-50.29296875
-94.7265625,-23.92578125,-27.83203125,-175.78125
-37.59765625,-16.11328125,-16.6015625,-19.04296875
21.484375,-15.625,-13.671875,132.3242188
-24.90234375,-18.5546875,-19.04296875,12.20703125
-94.23828125,-23.92578125,-28.3203125,-164.0625
-68.359375,-19.04296875,-19.53125,-85.44921875
-1.953125,-10.25390625,-8.7890625,109.375
-13.18359375,-14.16015625,-16.11328125,72.265625
-83.49609375,-17.578125,-30.2734375,-132.8125
-82.03125,-13.18359375,-26.85546875,-126.4648438
-7.8125,-8.30078125,-11.71875,90.8203125
9.27734375,-6.34765625,-13.671875,123.046875
-56.15234375,-9.765625,-20.99609375,-79.1015625
-83.49609375,-8.7890625,-18.06640625,-146.484375
-21.484375,-4.8828125,-10.7421875,30.76171875
24.90234375,-7.32421875,-9.765625,135.7421875
-32.2265625,-11.71875,-25.390625,-30.76171875
-92.28515625,-14.16015625,-31.25,-168.9453125
-49.31640625,-10.7421875,-12.20703125,-35.15625
15.625,-2.44140625,0.48828125,125.9765625
-17.578125,-8.30078125,-8.7890625,17.578125
-84.9609375,-18.5546875,-15.13671875,-160.15625
-66.40625,-12.20703125,-10.25390625,-96.6796875
5.37109375,-9.27734375,-2.44140625,99.12109375
0.48828125,-10.25390625,-4.8828125,79.58984375
-83.984375,-14.6484375,-18.06640625,-130.859375
-98.14453125,-8.7890625,-16.6015625,-147.9492188
-21.97265625,-0.9765625,-7.8125,53.7109375
5.859375,-0.9765625,-9.765625,114.7460938
-62.98828125,-7.8125,-18.06640625,-75.68359375
-101.5625,-11.71875,-26.85546875,-174.3164063
-37.109375,-9.27734375,-21.484375,-5.37109375
16.11328125,-6.8359375,-11.23046875,127.4414063
-36.62109375,-10.7421875,-18.5546875,-20.01953125
-91.796875,-10.7421875,-24.4140625,-173.3398438
-51.26953125,-5.859375,-12.6953125,-58.10546875
19.04296875,-6.34765625,-9.27734375,124.0234375
-11.71875,-12.6953125,-21.97265625,49.31640625
-86.9140625,-17.578125,-27.83203125,-147.9492188
-70.3125,-14.6484375,-15.13671875,-108.8867188
5.37109375,-12.20703125,-7.32421875,97.65625
6.8359375,-13.671875,-11.71875,99.12109375
-68.84765625,-17.08984375,-23.92578125,-109.8632813
-83.49609375,-13.18359375,-26.85546875,-144.0429688
-12.6953125,-9.27734375,-13.671875,51.7578125
19.53125,-12.20703125,-9.27734375,125
-47.36328125,-15.625,-21.97265625,-58.10546875
-89.84375,-15.13671875,-26.85546875,-164.0625
-28.80859375,-12.6953125,-18.5546875,-4.39453125
24.90234375,-10.7421875,-11.71875,122.0703125
-18.5546875,-11.23046875,-21.97265625,-16.11328125
-83.984375,-9.765625,-33.203125,-175.78125
-49.31640625,-5.859375,-23.4375,-77.1484375
27.83203125,-6.34765625,-12.20703125,119.6289063
9.27734375,-9.765625,-22.94921875,63.96484375
-70.3125,-12.20703125,-38.57421875,-142.578125
-67.3828125,-6.8359375,-31.25,-119.140625
8.7890625,-2.44140625,-15.625,83.984375
15.13671875,-7.32421875,-19.04296875,96.6796875
-59.08203125,-12.6953125,-26.3671875,-103.0273438
-82.03125,-9.27734375,-20.99609375,-159.6679688
-18.5546875,-6.8359375,-9.27734375,14.16015625
20.01953125,-9.765625,-11.23046875,118.6523438
-33.69140625,-11.71875,-25.87890625,-47.36328125
-84.47265625,-15.13671875,-29.296875,-178.2226563
-38.57421875,-9.765625,-17.578125,-33.69140625
30.2734375,-0.9765625,-1.46484375,131.3476563
-1.46484375,-2.9296875,-9.27734375,18.5546875
-82.03125,-8.30078125,-24.4140625,-169.921875
-69.3359375,-10.25390625,-19.53125,-102.0507813
4.8828125,-9.765625,-12.20703125,88.37890625
-0.9765625,-13.18359375,-24.90234375,61.03515625
-77.1484375,-14.6484375,-35.15625,-144.0429688
