-0.48828125,-0.48828125,0,-0.48828125,-0.48828125
0,-0.48828125,-2.44140625,0,-0.48828125
2.9296875,30.76171875,10.7421875,1.46484375,4.8828125
-9.27734375,-68.359375,-36.62109375,-5.37109375,-19.04296875
48.33984375,384.2773438,122.0703125,26.3671875,76.171875
90.8203125,-995.6054688,99.12109375,54.6875,83.49609375
53.7109375,961.4257813,-140.1367188,32.2265625,-83.49609375
76.171875,955.5664063,-49.8046875,40.0390625,-83.0078125
108.3984375,972.65625,-35.15625,64.453125,73.2421875
96.6796875,969.2382813,-62.98828125,60.05859375,62.5
59.5703125,969.2382813,-72.265625,41.50390625,-94.23828125
71.2890625,969.2382813,-67.87109375,52.734375,-120.1171875
108.8867188,969.2382813,-67.87109375,68.359375,-15.13671875
99.12109375,969.2382813,-83.0078125,61.5234375,55.6640625
62.98828125,969.2382813,-100.5859375,46.875,-48.828125
67.87109375,969.2382813,-100.5859375,48.828125,-111.328125
110.8398438,969.2382813,-83.49609375,68.84765625,-21.97265625
123.046875,969.2382813,-82.03125,70.3125,58.10546875
84.9609375,969.2382813,-101.5625,52.734375,-25.87890625
58.59375,969.2382813,-115.7226563,41.50390625,-61.5234375
87.890625,969.2382813,-107.421875,61.03515625,242.1875
103.0273438,969.2382813,-97.16796875,64.94140625,284.1796875
79.58984375,969.2382813,-115.7226563,36.1328125,-48.33984375
61.03515625,969.2382813,-129.8828125,27.34375,-122.0703125
80.56640625,969.2382813,-118.6523438,37.109375,-84.9609375
111.328125,969.2382813,-112.3046875,47.36328125,-37.109375
99.12109375,969.2382813,-126.4648438,44.43359375,-68.84765625
67.87109375,969.2382813,-133.3007813,40.52734375,-159.6679688
73.2421875,969.2382813,-116.6992188,43.9453125,-175.2929688
102.5390625,969.2382813,-97.65625,46.38671875,-108.3984375
99.12109375,968.75,-93.75,38.57421875,-103.515625
61.5234375,969.2382813,-106.9335938,34.66796875,22.4609375
45.8984375,969.2382813,-114.2578125,41.015625,322.265625
74.21875,968.75,-89.84375,45.41015625,222.1679688
93.75,969.2382813,-88.8671875,45.41015625,39.0625
61.03515625,969.2382813,-113.7695313,25.87890625,56.15234375
38.0859375,969.2382813,-123.5351563,13.18359375,20.01953125
75.1953125,969.2382813,-113.7695313,34.66796875,-74.70703125
106.9335938,969.2382813,-107.9101563,55.17578125,-86.42578125
84.47265625,968.75,-115.7226563,41.50390625,-102.5390625
48.33984375,969.2382813,-125.4882813,25.87890625,-147.4609375
64.453125,969.2382813,-121.5820313,37.59765625,-62.98828125
97.16796875,969.2382813,-121.5820313,49.31640625,106.4453125
83.49609375,969.2382813,-142.0898438,52.734375,253.4179688
39.55078125,969.2382813,-141.6015625,39.0625,130.3710938
45.8984375,969.2382813,-122.0703125,35.64453125,-42.48046875
93.26171875,969.2382813,-118.6523438,59.08203125,2.9296875
95.21484375,969.2382813,-124.5117188,55.6640625,-37.59765625
60.05859375,969.2382813,-126.953125,43.45703125,-120.1171875
53.22265625,969.2382813,-120.1171875,40.52734375,-203.125
86.9140625,969.2382813,-117.1875,52.24609375,-99.609375
101.0742188,969.2382813,-125.9765625,54.19921875,77.1484375
78.125,969.2382813,-135.2539063,45.41015625,-29.78515625
55.17578125,969.2382813,-131.3476563,42.48046875,-136.71875
74.21875,969.2382813,-121.09375,53.22265625,138.671875
101.0742188,969.2382813,-122.5585938,60.05859375,359.8632813
65.4296875,969.2382813,-134.765625,29.78515625,36.1328125
29.296875,969.2382813,-156.7382813,13.671875,-189.9414063
62.5,969.2382813,-150.390625,42.48046875,-28.80859375
104.9804688,969.2382813,-124.0234375,61.5234375,108.8867188
92.28515625,969.2382813,-136.2304688,47.36328125,-37.59765625
54.19921875,969.2382813,-162.109375,29.78515625,-161.6210938
48.33984375,969.2382813,-155.2734375,30.76171875,-158.203125
94.23828125,969.2382813,-142.0898438,53.7109375,-77.63671875
108.3984375,969.2382813,-147.9492188,60.546875,-75.68359375
68.84765625,969.2382813,-165.5273438,36.1328125,-70.3125
56.640625,969.2382813,-160.15625,41.50390625,295.4101563
87.890625,969.2382813,-146.484375,58.59375,366.2109375
103.515625,969.2382813,-176.7578125,47.8515625,59.5703125
79.1015625,969.2382813,-212.4023438,37.59765625,-9.27734375
47.8515625,969.7265625,-210.4492188,27.83203125,-51.26953125
60.546875,969.2382813,-185.0585938,32.71484375,-45.8984375
94.23828125,969.2382813,-174.8046875,53.22265625,32.71484375
86.9140625,969.2382813,-184.5703125,48.33984375,24.90234375
52.24609375,969.2382813,-186.0351563,33.69140625,-65.4296875
60.05859375,969.2382813,-189.9414063,41.015625,-51.26953125
98.6328125,969.2382813,-197.265625,54.19921875,-24.4140625
99.609375,969.2382813,-199.21875,58.10546875,180.1757813
65.91796875,969.2382813,-180.1757813,42.96875,218.2617188
61.03515625,969.2382813,-147.9492188,34.66796875,-23.4375
96.6796875,969.2382813,-119.140625,50.29296875,-13.671875
107.9101563,968.75,-110.3515625,62.5,135.2539063
69.82421875,969.2382813,-100.5859375,52.24609375,281.7382813
50.78125,969.2382813,-72.75390625,33.69140625,1.46484375
85.44921875,969.2382813,-51.7578125,42.96875,-135.7421875
109.8632813,969.2382813,-33.203125,60.05859375,14.6484375
94.23828125,969.2382813,-23.92578125,55.17578125,35.15625
76.66015625,969.2382813,-23.4375,53.22265625,-86.9140625
111.328125,968.75,-12.6953125,84.47265625,-82.03125
158.6914063,969.2382813,5.37109375,114.7460938,91.796875
139.1601563,969.2382813,16.11328125,96.19140625,109.375
91.30859375,969.2382813,19.53125,62.98828125,-33.203125
96.6796875,969.2382813,15.13671875,67.3828125,-107.421875
137.2070313,969.2382813,2.9296875,99.12109375,176.2695313
139.6484375,969.2382813,-21.484375,99.609375,166.5039063
103.515625,969.2382813,-47.8515625,79.58984375,-147.4609375
100.0976563,968.75,-54.6875,85.9375,-114.2578125
136.2304688,969.2382813,-50.78125,98.6328125,17.578125
145.9960938,969.2382813,-56.640625,86.9140625,-27.83203125
109.375,969.2382813,-74.21875,67.3828125,-98.14453125
85.9375,969.2382813,-67.3828125,70.80078125,-109.375
117.1875,969.2382813,-43.45703125,93.75,-28.80859375
147.9492188,969.2382813,-37.109375,107.421875,-10.25390625
129.8828125,968.75,-42.96875,92.28515625,-100.5859375
101.0742188,968.75,-57.6171875,75.68359375,-9.765625
113.28125,969.2382813,-56.15234375,87.40234375,285.6445313
141.6015625,969.2382813,-30.2734375,89.84375,152.34375
131.3476563,969.2382813,-43.9453125,71.2890625,-83.0078125
103.0273438,969.2382813,-60.546875,62.5,-102.5390625
104.4921875,969.2382813,-57.6171875,66.40625,-108.8867188
128.4179688,969.2382813,-63.4765625,75.1953125,-66.89453125
132.8125,968.75,-83.49609375,80.56640625,-51.26953125
99.609375,969.2382813,-101.5625,76.66015625,-28.3203125
75.1953125,969.2382813,-100.0976563,67.87109375,-45.8984375
98.6328125,969.2382813,-83.984375,75.68359375,-28.3203125
110.8398438,969.2382813,-72.265625,76.66015625,-1.46484375
82.51953125,969.2382813,-78.61328125,64.453125,146.9726563
51.26953125,969.2382813,-73.73046875,50.29296875,122.0703125
65.91796875,969.2382813,-58.59375,53.22265625,-78.125
104.4921875,969.2382813,-49.31640625,71.2890625,-19.53125
94.7265625,969.2382813,-62.01171875,63.96484375,4.8828125
64.94140625,969.2382813,-64.453125,49.8046875,-90.8203125
82.51953125,969.2382813,-49.31640625,55.17578125,-107.421875
116.2109375,969.2382813,-41.015625,63.96484375,15.13671875
111.8164063,969.2382813,-31.25,65.4296875,12.20703125
85.44921875,969.2382813,-32.71484375,58.10546875,-66.40625
86.9140625,969.2382813,-33.203125,60.546875,-54.19921875
123.5351563,968.75,-27.34375,79.58984375,140.1367188
135.2539063,968.75,-27.34375,92.7734375,435.546875
92.28515625,969.2382813,-23.92578125,72.75390625,206.5429688
71.77734375,969.2382813,-35.64453125,58.10546875,-169.4335938
109.375,969.2382813,-37.109375,70.80078125,-87.890625
127.4414063,969.2382813,-43.9453125,66.89453125,-22.4609375
103.515625,969.2382813,-62.01171875,56.640625,-124.5117188
82.51953125,969.2382813,-70.3125,61.5234375,-156.25
105.46875,969.2382813,-66.40625,70.3125,-99.609375
129.8828125,969.2382813,-65.91796875,68.359375,-31.25
108.3984375,969.2382813,-84.9609375,60.546875,-23.4375
70.80078125,969.2382813,-92.7734375,43.45703125,-62.5
79.1015625,968.75,-94.7265625,50.29296875,250
107.421875,968.75,-86.9140625,61.03515625,334.4726563
88.37890625,969.2382813,-98.14453125,42.96875,-47.8515625
57.6171875,969.2382813,-127.4414063,30.2734375,-132.3242188
65.91796875,969.2382813,-125,35.64453125,-124.5117188
94.7265625,969.2382813,-90.8203125,51.26953125,-92.28515625
92.28515625,969.2382813,-73.73046875,31.25,-47.8515625
59.5703125,969.2382813,-91.30859375,11.23046875,-102.0507813
49.8046875,969.2382813,-88.37890625,24.4140625,-148.4375
81.54296875,969.2382813,-89.35546875,41.9921875,-189.9414063
100.5859375,968.75,-116.2109375,49.31640625,-173.828125
71.2890625,969.2382813,-136.71875,40.0390625,52.734375
37.59765625,969.2382813,-129.8828125,26.85546875,260.2539063
50.29296875,969.2382813,-97.16796875,21.484375,2.44140625
84.9609375,969.2382813,-92.7734375,34.1796875,-213.3789063
78.125,969.2382813,-109.8632813,43.45703125,-39.0625
40.0390625,969.2382813,-110.8398438,29.78515625,-23.92578125
51.26953125,969.2382813,-92.28515625,27.34375,-240.234375
98.14453125,969.2382813,-73.73046875,52.734375,-148.4375
101.5625,969.2382813,-75.1953125,49.31640625,-62.5
65.4296875,969.2382813,-89.84375,25.87890625,-103.515625
54.19921875,969.2382813,-86.9140625,34.66796875,-143.0664063
89.84375,969.2382813,-77.1484375,49.8046875,-88.8671875
109.375,969.2382813,-91.796875,61.03515625,243.1640625
73.73046875,969.2382813,-106.4453125,42.96875,195.8007813
43.45703125,969.2382813,-104.4921875,17.08984375,-152.34375
69.3359375,969.2382813,-99.12109375,29.78515625,-100.5859375
90.8203125,969.2382813,-100.0976563,29.296875,-30.2734375
71.2890625,969.2382813,-107.421875,19.04296875,-104.0039063
50.29296875,969.2382813,-107.421875,18.5546875,-196.7773438
69.3359375,969.2382813,-109.8632813,27.83203125,-81.54296875
92.28515625,969.2382813,-99.12109375,34.1796875,24.90234375
78.125,969.2382813,-89.35546875,13.671875,-83.984375
48.33984375,969.2382813,-106.9335938,1.953125,-140.1367188
57.12890625,969.2382813,-112.7929688,20.99609375,20.01953125
91.796875,969.2382813,-98.14453125,37.109375,146.9726563
92.28515625,969.2382813,-92.28515625,34.66796875,74.70703125
62.98828125,969.2382813,-91.30859375,22.4609375,-120.1171875
54.6875,969.2382813,-89.84375,29.78515625,-84.47265625
83.49609375,969.2382813,-72.265625,53.7109375,176.7578125
93.75,969.2382813,-55.6640625,49.31640625,72.75390625
59.5703125,969.2382813,-78.125,25.390625,-100.0976563
39.55078125,969.2382813,-84.9609375,20.99609375,-139.1601563
68.84765625,969.2382813,-62.98828125,38.57421875,-67.87109375
91.30859375,969.2382813,-53.22265625,44.921875,-6.8359375
71.77734375,968.75,-58.59375,33.69140625,-40.0390625
43.45703125,968.2617188,-50.29296875,33.69140625,93.26171875
48.828125,969.2382813,-25.87890625,40.52734375,194.8242188
74.70703125,969.2382813,-19.04296875,36.1328125,65.4296875
69.3359375,969.2382813,-35.64453125,30.2734375,31.25
36.62109375,969.2382813,-39.55078125,22.4609375,74.21875
38.0859375,969.2382813,-14.16015625,18.06640625,18.5546875
75.68359375,969.2382813,-1.953125,33.69140625,-16.6015625
84.47265625,969.2382813,-13.18359375,43.9453125,15.13671875
41.50390625,969.2382813,-20.99609375,21.97265625,-81.0546875
28.80859375,969.2382813,-15.13671875,16.6015625,-170.8984375
71.77734375,969.2382813,-6.8359375,38.57421875,-101.0742188
97.16796875,969.2382813,-16.6015625,52.24609375,-38.0859375
72.75390625,969.2382813,-24.4140625,44.43359375,-37.109375
49.8046875,969.2382813,-25.390625,42.48046875,-73.73046875
75.68359375,969.2382813,-26.85546875,49.8046875,-88.37890625
101.0742188,969.2382813,-32.2265625,58.59375,72.75390625
80.56640625,969.2382813,-49.8046875,62.01171875,373.046875
44.921875,969.2382813,-54.19921875,48.33984375,144.0429688
52.24609375,969.2382813,-46.38671875,47.8515625,-236.8164063
85.9375,968.75,-36.1328125,58.59375,-134.765625
